Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Date,Preview Text,Type,transcript pdf url,Full download 1,Full download 2,Preview image 1,Preview image 2,Text Preview url,Full PDF URL,transcript w audio url starts at zero,audio preview url,Multi Image,Full Audio Download url
LG to JZ sales come and go no plan,lg-to-jz-sales-come-and-go-no-plan,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21161bb,Mon May 22 2023 18:56:24 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 21:31:22 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Jun 05 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/15RYAXzb3i6fAp-YDAYX8IGu0KsogiIgc/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475122a89f9a58462c50d0c_060519%20FULL%20LG%20tells%20JZ%20not%20coming%20into%20office%20and%20no%20sales%20plan.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/647514fa490ec1183ba091c9_Screenshot%202023-05-29%20at%204.11.10%20PM.png,,https://drive.google.com/file/d/12R9OzHxJjivgREOJevPVTs1peyBaXulA/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475134e54d0e02cef53c3e6_060519%20after%20going%20on%20unapproved%20medical%20leave%20LG%20says%20hs%20has%20no%20sales%20plan.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475134e73aa7888d7e1cb89_Screenshot%202023-05-29%20at%204.01.13%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475134ee8fe0fac38082739_Screenshot%202023-05-29%20at%204.00.21%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475149a1d2a0976be768868_Screenshot%202023-05-29%20at%204.09.01%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475149ae8fe0fac3809491f_Screenshot%202023-05-29%20at%204.08.57%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475149a0fc01e9c0fdbdc45_Screenshot%202023-05-29%20at%204.08.39%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475149a73aa7888d7e2cd5b_Screenshot%202023-05-29%20at%204.08.10%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475149a83c897dbe396deac_Screenshot%202023-05-29%20at%204.07.35%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475149a52ae64e76ecf4cab_Screenshot%202023-05-29%20at%204.07.16%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475149a89f9a58462c74557_Screenshot%202023-05-29%20at%204.06.50%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475149a73aa7888d7e2cd4c_Screenshot%202023-05-29%20at%204.06.28%20PM.png,
LG to JZ text day 1 account closure,lg-to-jz-text-day-1-account-closure,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116254,Mon May 22 2023 18:56:30 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:07 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Thu Feb 09 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/1BEPLyKMq9BQ1aKo5mBlv5eCJIJlL6N-u/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c36373bef2305e9721551_020923%20FULL%20LG%20to%20JZ%20text%20day%201%20bank%20closure.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646cf88d9f8b952892401c31_020923%20PREVIEW%20LG%20to%20JZ%20day%201%204700%20account%20closure.png,,https://drive.google.com/file/d/1BEPLyKMq9BQ1aKo5mBlv5eCJIJlL6N-u/view?usp=share_link,,,,,
LG to JZ unable to fix decisions on workload,lg-to-jz-unable-to-fix-decisions-on-workload,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211625e,Mon May 22 2023 18:56:31 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be809fd3f777fe5299e0c_021523%20FULL%20LG%20to%20JZ%20partnership%20renegotiation.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c339f5711cad21a2d8d3e_021523%20PREVIEW%20LG%20doesnt%20see%20way%20to%20fix%20decisions%20on%20work%20load%20or%20partnership.png,,https://drive.google.com/file/d/1sOgNjOn-lwfXGIPWBZfnYimHj7uj2_IC/view?usp=share_link,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,https://drive.google.com/file/d/1_GADhtDXlEdYS_4-ifd77b3WhiKwcXay,,
LG to JZ workload is one of two main issues then is lowest on totem pole,lg-to-jz-workload-is-one-of-two-main-issues-then-is-lowest-on-totem-pole,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211627e,Mon May 22 2023 18:56:34 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be809fd3f777fe5299e0c_021523%20FULL%20LG%20to%20JZ%20partnership%20renegotiation.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be72dbf33f602ed368e1b_021523%20PREVIEW%20LG%20workload%20one%20of%20two%20main%20issues%20then%20lowest%20on%20totem%20pole.png,,https://drive.google.com/file/d/1V5Y2Eo0QtVm1yTbNhhTx5hVqmKkQ2R54/view,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,https://drive.google.com/file/d/1bGXki5kBfoOmuen0YtseIrJpTldKyLpE,,
LG to JZ You are evil and had evil in your soul for years,lg-to-jz-you-are-evil-and-had-evil-in-your-soul-for-years,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162cf,Mon May 22 2023 18:56:37 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 18 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/1Xt97g0WPLA0sBNquB4of_pmy2v_BEFW1/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bc15e65f9d50f6760f37d_041823%20FULL%20LG%20says%20no%20mediators%20then%20does%20not%20correspond%20with%20JZ%20until%20042623.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bbd9eede30e0c4c2188a2_041823%20PREVIEW%20LG%20to%20JZ%20you%20have%20had%20evil%20in%20your%20soul%20for%20years.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bbe30f49ae5fa69a0c584_041823%20LG%20says%20JZ%20is%20evil%20Screenshot%202023-05-22%20at%202.08.32%20PM.png,,https://drive.google.com/file/d/1492OaPc3oVRyqZM8oKAvOaCxvOWheyZ_/view?usp=share_link,,,,,
LG unable to work thru structure (50/50),lg-unable-to-work-thru-structure-50-50,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211625d,Mon May 22 2023 18:56:31 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be809fd3f777fe5299e0c_021523%20FULL%20LG%20to%20JZ%20partnership%20renegotiation.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c3360412b54f38bd89852_021523%20PREVIEW%20LG%20says%20no%20way%20to%20work%20thru%2050%2050.png,,https://drive.google.com/file/d/1TYSHaIvWHUgBCGypq-Yx5L7amchSqWNi/view?usp=share_link,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,https://drive.google.com/file/d/1_FVnE_4ZJp4RkWgI3MU3uBx57gaSslR8,,
LG unhappy with workload and business structure,lg-unhappy-with-workload-and-business-structure,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211625b,Mon May 22 2023 18:56:31 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be809fd3f777fe5299e0c_021523%20FULL%20LG%20to%20JZ%20partnership%20renegotiation.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2e19c1ee63426e7cc2a3_021523%20PREVIEW%20LG%20not%20happy%20with%20workload%20or%20structure%20of%20business.png,,https://drive.google.com/file/d/165HUHthqdD7BlHWlaa-_XBtkGQ-w5DsA/view,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,https://drive.google.com/file/d/1ZyEh4Pln65unzIXvjuSNiZpPpEohvKP8,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2e19c1ee63426e7cc2a3_021523%20PREVIEW%20LG%20not%20happy%20with%20workload%20or%20structure%20of%20business.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2d2e110001e24ad6b8c2_021523%20PREVIEW%20LG%20workload%20is%20not%20an%20issue.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be72dbf33f602ed368e1b_021523%20PREVIEW%20LG%20workload%20one%20of%20two%20main%20issues%20then%20lowest%20on%20totem%20pole.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da08382afbb5ac61d7dd1_Screenshot%202023-05-24%20at%2012.27.48%20AM.png,
LG upset about pipeworks correct production,lg-upset-about-pipeworks-correct-production,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21161c7,Mon May 22 2023 18:56:25 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 21:31:21 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Dec 23 2020 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/15m7gFcY9rVUW_nL46Z_ruBkZw3c-OZtk/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646ead6c3ad1fe199a05f62d_122320%20FULL%20LG%20upset%20about%20pipeworks%20correct%20production.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646eae553ad1fe199a0705da_122320%20PREVIEW%20LG%20upset%20about%20pipeworks%20correct%20production%20pt%203.png,,https://drive.google.com/file/d/1d1P7tjz-oWrV_Qwon3aiAqSB9i_e0OZW/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646ead220f51e8c463328472_122222%20LG%20upset%20a%20size%20that%20doesnt%20exist%20was%20missing%20pt%201.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646eabd89a4784ac233b53b7_122320%20LG%20leaves%20angry%20unable%20to%20hear%20clients%20order%20correct%20pt%202.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646eae553ad1fe199a0705da_122320%20PREVIEW%20LG%20upset%20about%20pipeworks%20correct%20production%20pt%203.png,
LG was going to send letter demanding bonus and more percent,lg-was-going-to-send-letter-demanding-bonus-and-more-percent,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116260,Mon May 22 2023 18:56:31 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be809fd3f777fe5299e0c_021523%20FULL%20LG%20to%20JZ%20partnership%20renegotiation.pdf,,,,,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,https://drive.google.com/file/d/1g4y7y9J8gBrjSW0S__1Hn_aIPR4LOhQz,,
LG wont discuss info given on closure JZ not updated,lg-wont-discuss-info-given-on-closure-jz-not-updated,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116259,Mon May 22 2023 18:56:30 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Thu Feb 09 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/1BEPLyKMq9BQ1aKo5mBlv5eCJIJlL6N-u/view?usp=share_link,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646cfab9b03e6c0c52b88948_020923%20LG%20will%20not%20discuss%20acct%20closure%20with%20JZ.png,,,https://drive.google.com/file/d/1WWngv9UABfsRLO1-BnGpHTaS37LzJEnW/view?usp=share_link,,,,,
"LG  ""You dont need a reason. I dislike you..""",lg-you-dont-need-a-reason-i-dislike-you,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162cc,Mon May 22 2023 18:56:37 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 18 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/1Xt97g0WPLA0sBNquB4of_pmy2v_BEFW1/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bc15e65f9d50f6760f37d_041823%20FULL%20LG%20says%20no%20mediators%20then%20does%20not%20correspond%20with%20JZ%20until%20042623.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bc750ca0ab575dfe894f5_041823%20LG%20says%20no%20reason%20just%20dislike%20you%20Messages%20-%20Lucas%20Guariglia.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bc76cb2f1007a21802dcf_041823%20LG%20doesnt%20need%20reason%20just%20dislikes%20JZ%20Screenshot%202023-05-22%20at%202.49.08%20PM.png,,https://drive.google.com/file/d/1Xt97g0WPLA0sBNquB4of_pmy2v_BEFW1/view?usp=share_link,,,,,
Rush order panic 1 week into Suzanne taking over Jay's role,rush-order-panic-1-week-into-suzanne-taking-over-jays-role,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21161db,Mon May 22 2023 18:56:26 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 22:58:57 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Mar 09 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1G6qUQGw7dLI7R-dJ_mG58Pxi6IQPOYYa/view?usp=share_link,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646ea56c3ad1fe199afdf6aa_030922%20PREVIEW%20JZ%20suggests%20assistance%20when%20Suzanne%20and%20LG%20slowly%20make%20all%20jobs%20rush.png,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646ea594fc5fa5da9ab40e38_030922%20PREVIEW%20JZ%20concerned%20about%20jobs%20becoming%20rush.png,https://drive.google.com/file/d/1Fx9Lz089_JhYapc8aQTr7EgpzyxqUxaR/view?usp=share_link,,https://app.notta.ai/share/d5a905b3-b77a-4abb-8b9c-efa6ec5582fe,https://drive.google.com/file/d/1eeQPDxgmwC4jBIbi6kvs0lK5BimuW8J8,,
Zelle not working JZ and AZ setup 53 acct transfer connection,zelle-not-working-jz-and-az-setup-53-acct-transfer-connection,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116248,Mon May 22 2023 18:56:27 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Nov 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,text,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da23634d2555dddb9e5a8_PNG%20image.png,,https://drive.google.com/file/d/1BTTDSDAFfnQQZpI0tPoOoMvUUQUdZv1h/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da23634d2555dddb9e5a8_PNG%20image.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da244cc9b83dfe4f82c3d_110122%20PREVIEW%20JZ%20gets%20extension%20granted%20due%20to%20acct%20transfer%20delay.jpg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da2442c037b5778b679c7_IMG_0810%20(1).jpeg,
